folder_no,img_no,Speed,Steering_angle,Cur_position,Cur_yawangle,direction,weight
straight/5,40,1.9996735320216197,4.720903901419722e-07,"[106.25999223117239, 80.11336685972987]",-3.1415919063028475,0.0,1
straight/5,41,1.9996664664931452,5.009918222331735e-07,"[106.25999185296519, 79.91339987983517]",-3.141591875583743,0.0,1
straight/5,42,1.9996584649593323,5.266767168704871e-07,"[106.25999148109413, 79.71343367318353]",-3.141591842764652,0.0,1
straight/5,43,1.9996511510450063,5.493158304849186e-07,"[106.25999111595807, 79.51346823993593]",-3.1415918080709666,0.0,1
straight/5,44,1.999645578770457,5.690749557525506e-07,"[106.2599907579112, 79.31350344842596]",-3.141591771716334,0.0,1
straight/5,45,1.9996422019998454,5.861149000689153e-07,"[106.25999040726549, 79.11353909481754]",-3.1415917339029686,0.0,1
straight/5,46,1.9996409554302161,6.005914291230897e-07,"[106.25999006429342, 78.913574959431]",-3.141591694822008,0.0,1
straight/5,47,1.9996414073468234,6.126551635908433e-07,"[106.25998972923065, 78.71361085068999]",-3.1415916546538463,0.0,1
straight/5,48,1.9996429407907492,6.224514922815611e-07,"[106.25998940227828, 78.51364663187881]",-3.141591613568446,0.0,1
straight/5,49,1.9996449236737035,6.301205004003479e-07,"[106.2599890836052, 78.3136822300894]",-3.1415915717256997,0.0,1
straight/5,50,1.9996468381000334,6.357969675925039e-07,"[106.25998877334972, 78.11371763019667]",-3.1415915292757144,0.0,1
straight/5,51,1.9996483527222129,6.396104483143318e-07,"[106.25998847162148, 77.91375285895528]",-3.141591486359232,0.0,1
straight/5,52,1.999649336108816,6.416853625617575e-07,"[106.25998817850275, 77.71378796514585]",-3.141591443107925,0.0,1
straight/5,53,1.999649821748351,6.421411905664745e-07,"[106.2599878940499, 77.51382300117628]",-3.1415913996448004,0.0,1
straight/5,54,1.9996499438161854,6.410926067468439e-07,"[106.25998761829497, 77.31385800997249]",-3.141591356084561,0.0,1
straight/5,55,1.9996498658704756,6.386496134589974e-07,"[106.25998735124722, 77.11389301886422]",-3.141591312533935,0.0,1
straight/5,56,1.999649722308104,6.349176549862146e-07,"[106.2599870928948, 76.91392804003904]",-3.141591269092032,0.0,1
straight/5,57,1.9996495855689826,6.299976799007908e-07,"[106.25998684320652, 76.7139630755057]",-3.141591225850644,0.0,1
straight/5,58,1.9996494628579313,6.239861740470212e-07,"[106.25998660213364, 76.51399812370536]",-3.1415911828945653,0.0,1
straight/5,59,1.9996493173579513,6.169752026745786e-07,"[106.25998636961147, 76.31403318502916]",-3.1415911403018786,0.0,1
straight/5,60,1.9996491023979375,6.090524514165655e-07,"[106.25998614556082, 76.11406826439091]",-3.141591098144234,0.0,1
straight/5,61,1.99964879468798,6.003012769020118e-07,"[106.25998592988928, 75.91410337032141]",-3.1415910564871123,0.0,1
straight/5,62,1.9996484146966338,5.908009063396768e-07,"[106.25998572249217, 75.71413851136576]",-3.141591015390161,0.0,1
straight/5,63,1.999648027525815,5.806265104096833e-07,"[106.25998552325359, 75.51417369148996]",-3.141590974907443,0.0,1
straight/5,64,1.999647724710922,5.698494254124133e-07,"[106.25998533204698, 75.31420890648108]",-3.141590935087715,0.0,1
straight/5,65,1.9996475937819,5.585373090325132e-07,"[106.25998514873618, 75.11424414291818]",-3.1415908959747356,0.0,1
straight/5,66,1.9996476864514237,5.467543287641628e-07,"[106.25998497317615, 74.91427938035979]",-3.141590857607536,0.0,1
straight/5,67,1.9996479965691616,5.34561250788519e-07,"[106.25998480521399, 74.71431459625882]",-3.141590820020654,0.0,1
straight/5,68,1.9996484558557899,5.220155313194159e-07,"[106.2599846446901, 74.51434977214875]",-3.1415907832444026,0.0,1
straight/5,69,1.9996489495098089,5.091713936713829e-07,"[106.25998449143921, 74.31438489915436]",-3.141590747305096,0.0,1
straight/5,70,1.9996493474803618,4.960798561367283e-07,"[106.25998434529133, 74.11441998101972]",-3.141590712225254,0.0,1
straight/5,71,1.9996495420194838,4.827887556837852e-07,"[106.25998420607276, 73.91445503357309]",-3.141590678023788,0.0,1
straight/5,72,1.9996494799945022,4.6934287188774376e-07,"[106.25998407360686, 73.71449008062984]",-3.1415906447162563,0.0,1
straight/5,73,1.9996491798540874,4.5578400315246205e-07,"[106.25998394771447, 73.51452514743917]",-3.141590612315005,0.0,1
straight/5,74,1.9996487277017116,4.4215112162107104e-07,"[106.25998382821449, 73.31456025356259]",-3.141590580829407,0.0,1
straight/5,75,1.9996482531856656,4.2848053101334723e-07,"[106.25998371492405, 73.1145954072885]",-3.1415905502660384,0.0,1
straight/5,76,1.9996478921460183,4.1480606866230927e-07,"[106.25998360765891, 72.91463060326392]",-3.1415905206288954,0.0,1
straight/5,77,1.999647747011852,4.0115921669875384e-07,"[106.25998350623385, 72.71466582408534]",-3.141590491919565,0.0,1
straight/5,78,1.999647856784969,3.875692882291638e-07,"[106.25998341046306, 72.51470104541394]",-3.1415904641374293,0.0,1
straight/5,79,1.9996481856298698,3.740634598683862e-07,"[106.25998332016076, 72.31473624312363]",-3.141590437279805,0.0,1
straight/5,80,1.9996486336043655,3.6066687332795146e-07,"[106.25998323514172, 72.11477140037411]",-3.1415904113421123,0.0,1
straight/5,81,1.9996490663888014,3.474026233733352e-07,"[106.25998315522202, 71.91480651251418]",-3.141590386318,0.0,1
straight/5,82,1.9996493551930683,3.3429182527879985e-07,"[106.25998308021946, 71.71484158836167]",-3.1415903621994947,0.0,1
straight/5,83,1.9996494149894517,3.213536222096615e-07,"[106.25998300995398, 71.51487664748288]",-3.141590338977084,0.0,1
straight/5,84,1.9996492296429949,3.0860526072792086e-07,"[106.259982944248, 71.31491171428748]",-3.1415903166398516,0.0,1
straight/5,85,1.9996488564532289,2.9606224451304304e-07,"[106.25998288292644, 71.11494681070357]",-3.1415902951756403,0.0,1
straight/5,86,1.9996484087587327,2.8373841497219767e-07,"[106.25998282581676, 70.91498194962212]",-3.1415902745711155,0.0,1
straight/5,87,1.9996480218070292,2.7164611768779665e-07,"[106.25998277274905, 70.71501713106883]",-3.1415902548119283,0.0,1
straight/5,88,1.999647812121519,2.5979634065363785e-07,"[106.25998272355595, 70.5150523422444]",-3.141590235882814,0.0,1
straight/5,89,1.9996478425711142,2.481988474025858e-07,"[106.25998267807283, 70.31508756141366]",-3.141590217767736,0.0,1
straight/5,90,1.999648103593329,2.3686221289213062e-07,"[106.25998263613792, 70.1151227644695]",-3.14159020044993,0.0,1
straight/5,91,1.999648516212669,2.2579393355181585e-07,"[106.25998259759272, 69.91515793219627]",-3.141590183912067,0.0,1
straight/5,92,1.9996489558936468,2.1500037747971758e-07,"[106.25998256228229, 69.71519305604966]",-3.1415901681362697,0.0,1
straight/5,93,1.9996492900646405,2.0448679070364748e-07,"[106.25998253005552, 69.51522814071893]",-3.1415901531041825,0.0,1
straight/5,94,1.9996494179921096,1.942573592094291e-07,"[106.2599825007654, 69.315263202706]",-3.141590138797073,0.0,1
straight/5,95,1.9996493010694945,1.8431520183800152e-07,"[106.25998247426912, 69.11529826535187]",-3.141590125195871,0.0,1
straight/5,96,1.9996489744131982,1.7466243993837847e-07,"[106.25998245042796, 68.91533335180792]",-3.141590112281211,0.0,1
straight/5,97,1.999648536278384,1.6530030083514268e-07,"[106.25998242910727, 68.71536847806594]",-3.1415901000335347,0.0,1
straight/5,98,1.999648118497674,1.562292407746136e-07,"[106.25998241017615, 68.51540364814299]",-3.141590088433135,0.0,1
straight/5,99,1.9996478468087695,1.4744904315278588e-07,"[106.25998239350741, 68.31543885286959]",-3.1415900774602306,0.0,1
straight/5,100,1.9996478030179854,1.389589318750429e-07,"[106.25998237897737, 68.115474072646]",-3.1415900670950254,0.0,1
straight/5,101,1.9996480003840857,1.307576304000578e-07,"[106.25998236646593, 67.91550928333689]",-3.1415900573177704,0.0,1
straight/5,102,1.9996483796349434,1.228433829837258e-07,"[106.25998235585678, 67.71554446353072]",-3.1415900481088084,0.0,1
straight/5,103,1.9996488267922927,1.1521398942244074e-07,"[106.25998234703738, 67.51557960097973]",-3.141590039448616,0.0,1
straight/5,104,1.999649207442746,1.0786673865485017e-07,"[106.25998233989927, 67.31561469628406]",-3.1415900313178016,0.0,1
straight/5,105,1.999649407143536,1.0079842569498043e-07,"[106.25998233433819, 67.11564976271336]",-3.1415900236971583,0.0,1
straight/5,106,1.999649365832583,9.400533532613251e-08,"[106.25998233025405, 66.91568482221984]",-3.141590016567659,0.0,1
straight/5,107,1.999649095886117,8.748327842464633e-08,"[106.25998232755094, 66.7157198988407]",-3.1415900099105007,0.0,1
straight/5,108,1.999648678411073,8.122765538978721e-08,"[106.25998232613689, 66.51575501147258]",-3.141590003707126,0.0,1
straight/5,109,1.9996482388835275,7.523352223266003e-08,"[106.25998232592347, 66.31579016818989]",-3.141589997939211,0.0,1
straight/5,110,1.9996479094232402,6.949571725829736e-08,"[106.2599823268258, 66.11582536381592]",-3.1415899925887745,0.0,1
straight/5,111,1.999647789067184,6.400893533293123e-08,"[106.2599823287622, 65.9158605814778]",-3.1415899876381785,0.0,1
straight/5,112,1.9996479139920034,5.8767782753724e-08,"[106.25998233165397, 65.71589579767877]",-3.1415899830701304,0.0,1
straight/5,113,1.9996482466383676,5.376677495372393e-08,"[106.25998233542566, 65.5159309893617]",-3.141589978867725,0.0,1
straight/5,114,1.99964868701433,4.900035441095359e-08,"[106.25998234000498, 65.31596614084]",-3.141589975014443,0.0,1
straight/5,115,1.9996491027471468,4.4462864954149715e-08,"[106.25998234532301, 65.11600124851228]",-3.1415899714941795,0.0,1
straight/5,116,1.9996493688836736,4.0148491946091205e-08,"[106.2599823513143, 64.91603632194393]",-3.1415899682912194,0.0,1
straight/5,117,1.9996494054296967,3.605122782994465e-08,"[106.25998235791684, 64.716071380992]",-3.1415899653902097,0.0,1
straight/5,118,1.999649201403103,3.2164906413298557e-08,"[106.25998236507206, 64.5161064498368]",-3.1415899627762083,0.0,1
straight/5,119,1.9996488181293395,2.8483207199497422e-08,"[106.25998237272455, 64.316141549714]",-3.141589960434645,0.0,1
straight/5,120,1.9996483708256485,2.4999740488899882e-08,"[106.2599823808219, 64.11617669253081]",-3.1415899583513625,0.0,1
straight/5,121,1.9996479939600955,2.170810569396161e-08,"[106.25998238931425, 63.91621187728606]",-3.1415899565126053,0.0,1
straight/5,122,1.999647800830942,1.8601983224791547e-08,"[106.25998239815421, 63.71624709037072]",-3.1415899549050583,0.0,1
straight/5,123,1.9996478494882026,1.567516452475557e-08,"[106.25998240729658, 63.516282309659644]",-3.141589953515829,0.0,1
straight/5,124,1.9996481252925609,1.2921578152546656e-08,"[106.25998241669836, 63.31631751116363]",-3.14158995233247,0.0,1
straight/5,125,1.9996485453214479,1.0335290072715065e-08,"[106.25998242631881, 63.11635267624115]",-3.141589951342977,0.0,1
straight/5,126,1.9996489833106252,7.910444910796468e-09,"[106.25998243611961, 62.91638779720147]",-3.141589950535781,0.0,1
straight/5,127,1.9996493076008135,5.641235914919431e-09,"[106.25998244606488, 62.71642287961559]",-3.1415899498997337,0.0,1
straight/5,128,1.9996494207156021,3.5218432669894267e-09,"[106.25998245612129, 62.51645794064101]",-3.1415899494240866,0.0,1
straight/5,129,1.9996492886520385,1.5464103220865127e-09,"[106.25998246625801, 62.31649300386459]",-3.141589949098462,0.0,1
straight/5,130,1.9996489511031252,-2.9093114509700883e-10,"[106.25998247644657, 62.11652809221276]",-3.1415899489128662,0.0,1
straight/5,131,1.9996485095399419,-1.9960331920717625e-09,"[106.25998248666053, 61.916563221059604]",-3.1415899488576704,0.0,1
straight/5,132,1.999648096706029,-3.5746440068385035e-09,"[106.25998249687531, 61.716598393604585]",-3.1415899489236283,0.0,1
straight/5,133,1.9996478367147925,-5.032363823015892e-09,"[106.25998250706789, 61.516633599910044]",-3.1415899491018844,0.0,1
straight/5,134,1.999647807723909,-6.374586244764553e-09,"[106.25998251721649, 61.316668819889024]",-3.1415899493839503,0.0,1
straight/5,135,1.9996480184389807,-7.606474038521068e-09,"[106.2599825273008, 61.11670402934453]",-3.141589949761757,0.0,1
straight/5,136,1.9996484055058077,-8.732976065007233e-09,"[106.25998253730167, 60.91673920724421]",-3.1415899502275817,0.0,1
straight/5,137,1.9996488525636757,-9.758859927650413e-09,"[106.25998254720155, 60.71677434204253]",-3.1415899507741094,0.0,1
straight/5,138,1.9996492252283364,-1.068879866723049e-08,"[106.25998255698434, 60.51680943515051]",-3.1415899513943324,0.0,1
straight/5,139,1.9996494114799774,-1.1527371113854877e-08,"[106.25998256663573, 60.316844500510946]",-3.141589952081613,0.0,1
straight/5,140,1.9996493553321877,-1.2279151793504004e-08,"[106.25998257614306, 60.116879560407305]",-3.141589952829596,0.0,1
straight/5,141,1.9996490736575059,-1.294869116510751e-08,"[106.25998258549527, 59.9169146387659]",-3.141589953632227,0.0,1
straight/5,142,1.9996486511276572,-1.354049142183446e-08,"[106.2599825946826, 59.71694975396363]",-3.1415899544837345,0.0,1
straight/5,143,1.9996482147613102,-1.4058959377048131e-08,"[106.25998260369653, 59.516984913303226]",-3.1415899553786315,0.0,1
straight/5,144,1.9996478957445785,-1.4508330710223328e-08,"[106.25998261252924, 59.31702011081708]",-3.1415899563117198,0.0,1
straight/5,145,1.9996477899830747,-1.4892637753539495e-08,"[106.25998262117369, 59.117055329061245]",-3.1415899572780894,0.0,1
straight/5,146,1.999647929263705,-1.521566668414973e-08,"[106.25998262962334, 58.917090544360086]",-3.1415899582731215,0.0,1
straight/5,147,1.999648271706322,-1.548096259991328e-08,"[106.25998263787226, 58.71712573392436]",-3.141589959292496,0.0,1
straight/5,148,1.9996487143609898,-1.5691875419231945e-08,"[106.2599826459153, 58.51716088270193]",-3.1415899603321678,0.0,1
straight/5,149,1.9996491241636107,-1.5851612762183907e-08,"[106.25998265374807, 58.31719598790173]",-3.1415899613883367,0.0,1
straight/5,150,1.999649377933142,-1.5963318736146234e-08,"[106.2599826613673, 58.11723105983186]",-3.1415899624574384,0.0,1
straight/5,151,1.9996493993879536,-1.603008589148048e-08,"[106.25998266877073, 57.91726611880101]",-3.141589963536135,0.0,1
straight/5,152,1.9996491820749256,-1.6055014963044927e-08,"[106.25998267595719, 57.71730118901398]",-3.1415899646212773,0.0,1
straight/5,153,1.9996487913155925,-1.6041160463408287e-08,"[106.25998268292625, 57.51733629129621]",-3.141589965709904,0.0,1
straight/5,154,1.999648344575355,-1.5991517589577253e-08,"[106.25998268967821, 57.31737143683301]",-3.1415899667992404,0.0,1
straight/5,155,1.9996479761588624,-1.5908968741380043e-08,"[106.25998269621373, 57.117406623806325]",-3.1415899678866888,0.0,1
straight/5,156,1.9996477968248982,-1.5796181126118057e-08,"[106.25998270253356, 56.91744183794096]",-3.1415899689698588,0.0,1
straight/5,157,1.99964786047888,-1.5655624929474536e-08,"[106.2599827086386, 56.7174770567965]",-3.1415899700465464,0.0,1
straight/5,158,1.999648147974511,-1.5489546269941654e-08,"[106.25998271452983, 56.51751225651416]",-3.1415899711147475,0.0,1
straight/5,159,1.9996485728791384,-1.529999728848648e-08,"[106.2599827202084, 56.317547418989314]",-3.141589972172639,0.0,1
straight/5,160,1.999649007461968,-1.508889564004131e-08,"[106.25998272567588, 56.11758253731334]",-3.141589973218579,0.0,1
straight/5,161,1.9996493210897495,-1.4858084798044003e-08,"[106.25998273093431, 55.91761761784936]",-3.141589974251062,0.0,1
straight/5,162,1.9996494194899135,-1.4609398022249474e-08,"[106.25998273598648, 55.717652678319155]",-3.1415899752687255,0.0,1
straight/5,163,1.9996492730819189,-1.4344681338182558e-08,"[106.25998274083572, 55.517687742476376]",-3.141589976270311,0.0,1
straight/5,164,1.9996489258689145,-1.4065786830667827e-08,"[106.259982745486, 55.31772283296669]",-3.14158997725467,0.0,1
straight/5,165,1.999648482228098,-1.3774538701604108e-08,"[106.25998274994154, 55.117757964520166]",-3.1415899782207575,0.0,1
straight/5,166,1.9996480755275852,-1.3472687154495296e-08,"[106.25998275420672, 54.91779313952257]",-3.1415899791676245,0.0,1
straight/5,167,1.9996478280362169,-1.3161852053985686e-08,"[106.25998275828573, 54.71782834729754]",-3.14158998009442,0.0,1
straight/5,168,1.9996478141521883,-1.2843458255505581e-08,"[106.25998276218262, 54.517863567316404]",-3.141589981000436,0.0,1
straight/5,169,1.9996480380407273,-1.2518741476892885e-08,"[106.25998276590119, 54.317898775370324]",-3.14158998188508,0.0,1
straight/5,170,1.9996484323870618,-1.2188771901041774e-08,"[106.25998276944507, 54.11793395084839]",-3.1415899827478597,0.0,1
straight/5,171,1.9996488786441424,-1.1854483059068054e-08,"[106.25998277281796, 53.91796908293311]",-3.1415899835884034,0.0,1
straight/5,172,1.9996492426664687,-1.1516776168805081e-08,"[106.25998277602383, 53.71800417385125]",-3.141589984406407,0.0,1
straight/5,173,1.9996494150355286,-1.1176519160009868e-08,"[106.25998277906697, 53.518039238203855]",-3.1415899852016587,0.0,1
straight/5,174,1.9996493439365046,-1.0834640727637984e-08,"[106.25998278195217, 53.31807429857732]",-3.141589985973988,0.0,1
straight/5,175,1.999649050734691,-1.0492104596670647e-08,"[106.25998278468454, 53.11810937875458]",-3.1415899867232673,0.0,1
straight/5,176,1.9996486235692577,-1.014990473042223e-08,"[106.25998278726937, 52.918144496565844]",-3.141589987449402,0.0,1
straight/5,177,1.9996481908515418,-9.80900019077398e-09,"[106.25998278971197, 52.7181796585281]",-3.1415899881523446,0.0,1
straight/5,178,1.9996478826727162,-9.4702502664259e-09,"[106.25998279201744, 52.51821485788531]",-3.141589988832115,0.0,1
straight/5,179,1.9996477916784272,-9.134392072500806e-09,"[106.25998279419046, 52.31825007663934]",-3.141589989488766,0.0,1
straight/5,180,1.999647945216814,-8.801986848375948e-09,"[106.25998279623526, 52.1182852909613]",-3.1415899901224256,0.0,1
straight/5,181,1.9996482971195977,-8.473438616662644e-09,"[106.25998279815589, 51.91832047835568]",-3.1415899907333102,0.0,1
straight/5,182,1.9996487415946702,-8.149056936607363e-09,"[106.25998279995609, 51.718355624422685]",-3.1415899913216623,0.0,1
straight/5,183,1.9996491450322444,-7.829092125327868e-09,"[106.25998280163978, 51.51839072718602]",-3.1415899918877908,0.0,1
straight/5,184,1.9996493861640634,-7.513786756561532e-09,"[106.25998280321105, 51.3184257976862]",-3.141589992432046,0.0,1
straight/5,185,1.9996493925063479,-7.2034679738131215e-09,"[106.25998280467427, 51.11846085666169]",-3.1415899929547577,0.0,1
straight/5,186,1.9996491621491805,-6.898520196839042e-09,"[106.25998280603419, 50.91849592831549]",-3.1415899934562925,0.0,1
straight/5,187,1.9996487643341556,-6.599398915491003e-09,"[106.25998280729566, 50.7185310330399]",-3.141589993936992,0.0,1
straight/5,188,1.9996483186512002,-6.306559107732446e-09,"[106.25998280846355, 50.5185661812861]",-3.141589994397219,0.0,1
straight/5,189,1.9996479590859348,-6.020416609205972e-09,"[106.2599828095424, 50.318601370421504]",-3.141589994837332,0.0,1
straight/5,190,1.999647793733324,-5.741283465674937e-09,"[106.2599828105364, 50.11863658552096]",-3.1415899952577258,0.0,1
straight/5,191,1.999647872299472,-5.469328121521176e-09,"[106.25998281144925, 49.91867180385401]",-3.1415899956588245,0.0,1
straight/5,192,1.9996481711531309,-5.204594795908271e-09,"[106.25998281228422, 49.718707001719]",-3.1415899960410876,0.0,1
straight/5,193,1.9996486004474872,-4.947008192460286e-09,"[106.25998281304432, 49.518742161568284]",-3.1415899964050107,0.0,1
straight/5,194,1.999649031132273,-4.696446749126058e-09,"[106.2599828137325, 49.3187772772826]",-3.1415899967511143,0.0,1
straight/5,195,1.9996493337473518,-4.452814316162519e-09,"[106.25998281435189, 49.11881235600953]",-3.141589997079918,0.0,1
straight/5,196,1.9996494173305734,-4.216056053469068e-09,"[106.2599828149058, 48.91884741601462]",-3.141589997391951,0.0,1
straight/5,197,1.999649256754362,-3.986237726025853e-09,"[106.25998281539792, 48.71888248119126]",-3.1415899976877095,0.0,1
straight/5,198,1.9996489002808544,-3.7634891943240545e-09,"[106.259982815832, 48.51891757387869]",-3.1415899979676665,0.0,1
straight/5,199,1.9996484550718645,-3.5479953764711866e-09,"[106.25998281621192, 48.31895270814652]",-3.1415899982322877,0.0,1
straight/5,200,1.9996480549666042,-3.3399154170166454e-09,"[106.25998281654131, 48.11898788556451]",-3.1415899984820346,0.0,1
straight/5,201,1.999647820251506,-3.1393744894356672e-09,"[106.25998281682341, 47.91902309473012]",-3.141589998717339,0.0,1
straight/5,202,1.9996478214842806,-2.9463547925700182e-09,"[106.25998281706094, 47.71905831469662]",-3.141589998938666,0.0,1
straight/5,203,1.9996480582848062,-2.7607225365261583e-09,"[106.25998281725624, 47.51909352127095]",-3.1415899991465057,0.0,1
straight/5,204,1.999648459457323,-2.5822251471939827e-09,"[106.25998281741128, 47.31912869428708]",-3.1415899993413707,0.0,1
straight/5,205,1.9996489044020247,-2.410585071537158e-09,"[106.25998281752791, 47.11916382366759]",-3.141589999523766,0.0,1
straight/5,206,1.9996492593713224,-2.24550537700204e-09,"[106.25998281760806, 46.91919891245212]",-3.141589999694217,0.0,1
straight/5,207,1.9996494176652448,-2.0867580103655456e-09,"[106.25998281765386, 46.71923397588303]",-3.1415899998532306,0.0,1
straight/5,208,1.999649331698831,-1.9342313310070425e-09,"[106.25998281766782, 46.51926903682383]",-3.141590000001275,0.0,1
straight/5,209,1.9996490273109455,-1.787904272353159e-09,"[106.25998281765258, 46.3193041188869]",-3.141590000138797,0.0,1
straight/5,210,1.9996485959980697,-1.6478243272104813e-09,"[106.25998281761096, 46.11933923933558]",-3.1415900002662145,0.0,1
straight/5,211,1.999648167423522,-1.5140699393066072e-09,"[106.25998281754559, 45.91937440389405]",-3.141590000383918,0.0,1
straight/5,212,1.99964787043006,-1.386668356212107e-09,"[106.25998281745878, 45.71940960502571]",-3.141590000492288,0.0,1
straight/5,213,1.999647794301751,-1.265557647939111e-09,"[106.2599828173524, 45.51944482419902]",-3.1415900005917097,0.0,1
straight/5,214,1.9996479619159948,-1.150568882880999e-09,"[106.25998281722786, 45.31948003745909]",-3.141590000682574,0.0,1
straight/5,215,1.999648322875356,-1.0414108194899182e-09,"[106.25998281708625, 45.11951522262968]",-3.141590000765302,0.0,1
straight/5,216,1.999648768663506,-9.377312477012678e-10,"[106.25998281692839, 44.91955036597952]",-3.141590000840315,0.0,1
straight/5,217,1.9996491652784443,-8.39173247188954e-10,"[106.25998281675523, 44.719585466349095]",-3.1415900009080464,0.0,1
straight/5,218,1.9996493935004132,-7.454534921190218e-10,"[106.25998281656784, 44.51962053549847]",-3.1415900009688853,0.0,1
straight/5,219,1.9996493847287489,-6.563720853883083e-10,"[106.2599828163677, 44.31965559457213]",-3.141590001023221,0.0,1
straight/5,220,1.9996491415946067,-5.718347156449487e-10,"[106.2599828161565, 44.1196906677436]",-3.141590001071406,0.0,1
straight/5,221,1.9996487371821903,-4.918681404518001e-10,"[106.25998281593613, 43.91972577494898]",-3.1415900011137396,0.0,1
straight/5,222,1.9996482930624222,-4.1650265374253316e-10,"[106.25998281570845, 43.71976092589365]",-3.1415900011505253,0.0,1
straight/5,223,1.9996479427541047,-3.4578140259197547e-10,"[106.25998281547508, 43.51979611713379]",-3.1415900011820272,0.0,1
straight/5,224,1.9996477915690085,-2.796601469269015e-10,"[106.25998281523714, 43.31983133311148]",-3.1415900012085034,0.0,1
straight/5,225,1.9996478849514001,-2.1799209048922439e-10,"[106.25998281499542, 43.119866550832306]",-3.1415900012302393,0.0,1
straight/5,226,1.9996481948177631,-1.6051886090453696e-10,"[106.25998281475032, 42.919901746778706]",-3.1415900012475246,0.0,1
straight/5,227,1.9996486280108627,-1.0690845872771201e-10,"[106.25998281450195, 42.71993690397983]",-3.1415900012606626,0.0,1
straight/5,228,1.9996490543087517,-5.6805069213516357e-11,"[106.25998281425046, 42.519972017112465]",-3.1415900012699614,0.0,1
straight/5,229,1.9996493455700677,-9.904419297330314e-12,"[106.2599828139962, 42.32000709410022]",-3.141590001275711,0.0,1
straight/5,230,1.9996494142461074,3.401331360974633e-11,"[106.25998281373982, 42.12004215373145]",-3.141590001278191,0.0,1
straight/5,231,1.9996492396892631,7.506013837147261e-11,"[106.25998281348231, 41.92007722001188]",-3.141590001277647,0.0,1
straight/5,232,1.9996488743652345,1.1322822209471451e-10,"[106.25998281322485, 41.720112314949034]",-3.141590001274282,0.0,1
straight/5,233,1.9996484280953986,1.4845866146457492e-10,"[106.25998281296876, 41.52014745193623]",-3.1415900012682827,0.0,1
straight/5,234,1.999648035039428,1.8067776986137656e-10,"[106.25998281271512, 41.32018263172571]",-3.1415900012598037,0.0,1
straight/5,235,1.9996478133649223,2.0988080406557446e-10,"[106.25998281246466, 41.12021784220199]",-3.1415900012489972,0.0,1
straight/5,236,1.9996478297081044,2.3614416690492645e-10,"[106.25998281221774, 40.920253062024344]",-3.1415900012360254,0.0,1
straight/5,237,1.999648079145637,2.596716262277117e-10,"[106.25998281197434, 40.720288267043124]",-3.1415900012210725,0.0,1
straight/5,238,1.9996484866839033,2.807479279999364e-10,"[106.25998281173413, 40.520323437559924]",-3.1415900012043334,0.0,1
straight/5,239,1.99964892981103,2.996917358161053e-10,"[106.25998281149677, 40.32035856424869]",-3.141590001186007,0.0,1
straight/5,240,1.9996492753230015,3.168017445390836e-10,"[106.25998281126203, 40.120393650958185]",-3.141590001166291,0.0,1
straight/5,241,1.9996494193662824,3.322886134905501e-10,"[106.25998281103004, 39.92042871355449]",-3.1415900011453646,0.0,1
straight/5,242,1.9996493186383493,3.462663964583575e-10,"[106.25998281080128, 39.720463775152005]",-3.14159000112339,0.0,1
straight/5,243,1.9996490034132677,3.5873144912560196e-10,"[106.25998281057647, 39.52049885916572]",-3.1415900011004934,0.0,1
straight/5,244,1.9996485684474874,3.695859768787829e-10,"[106.25998281035653, 39.32053398227265]",-3.1415900010767572,0.0,1
straight/5,245,1.9996481445028302,3.7874421443804134e-10,"[106.25998281014225, 39.120569149397795]",-3.141590001052274,0.0,1
straight/5,246,1.999647859029397,3.861090588522058e-10,"[106.25998280993419, 38.920604352233]",-3.141590001027094,0.0,1
straight/5,247,1.9996477978487808,3.91706177537272e-10,"[106.25998280973245, 38.72063957173457]",-3.141590001001291,0.0,1
straight/5,248,1.9996479793441932,3.9566763255201114e-10,"[106.25998280953684, 38.520674783848975]",-3.141590000974965,0.0,1
straight/5,249,1.999648348943753,3.9820903797607875e-10,"[106.25998280934682, 38.32070996674446]",-3.141590000948224,0.0,1
straight/5,250,1.9996487955376527,3.996069878058828e-10,"[106.25998280916173, 38.12074510737367]",-3.1415900009211777,0.0,1
straight/5,251,1.9996491848780493,4.0014025809486506e-10,"[106.25998280898102, 37.920780205394955]",-3.141590000893961,0.0,1
straight/5,252,1.9996493999357952,4.000273738998468e-10,"[106.25998280880447, 37.720815273274205]",-3.141590000866693,0.0,1
straight/5,253,1.9996493760651037,3.9936920181721095e-10,"[106.25998280863216, 37.520850332537705]",-3.1415900008394617,0.0,1
straight/5,254,1.999649120436072,3.9815519381131044e-10,"[106.25998280846458, 37.32088540730196]",-3.141590000812333,0.0,1
straight/5,255,1.9996487098874052,3.962824431118294e-10,"[106.25998280830241, 37.12092051702429]",-3.141590000785345,0.0,1
straight/5,256,1.9996482678395737,3.936232242156354e-10,"[106.25998280814625, 36.92095567065343]",-3.1415900007585185,0.0,1
straight/5,257,1.9996479271846865,3.9002585075349006e-10,"[106.25998280799662, 36.72099086393854]",-3.141590000731846,0.0,1
straight/5,258,1.9996477903326624,3.8546290454523517e-10,"[106.2599828078536, 36.52102608070694]",-3.1415900007053525,0.0,1
straight/5,259,1.9996478984197423,3.7998383875293414e-10,"[106.25998280771691, 36.32106129772653]",-3.1415900006790594,0.0,1
straight/5,260,1.9996482189428266,3.7375087485786736e-10,"[106.25998280758596, 36.12109649169059]",-3.1415900006530175,0.0,1
